Bankrupt?, ROA(C) before interest and depreciation before interest, ROA(A) before interest and % after tax, ROA(B) before interest and depreciation after tax, Operating Gross Margin, Realized Sales Gross Margin, Operating Profit Rate, Pre-tax net Interest Rate, After-tax net Interest Rate, Non-industry income and expenditure/revenue, Continuous interest rate (after tax), Operating Expense Rate, Research and development expense rate, Cash flow rate, Interest-bearing debt interest rate, Tax rate (A), Net Value Per Share (B), Net Value Per Share (A), Net Value Per Share (C), Persistent EPS in the Last Four Seasons, Cash Flow Per Share, Revenue Per Share (Yuan ¥), Operating Profit Per Share (Yuan ¥), Per Share Net profit before tax (Yuan ¥), Realized Sales Gross Profit Growth Rate, Operating Profit Growth Rate, After-tax Net Profit Growth Rate, Regular Net Profit Growth Rate, Continuous Net Profit Growth Rate, Total Asset Growth Rate, Net Value Growth Rate, Total Asset Return Growth Rate Ratio, Cash Reinvestment %, Current Ratio, Quick Ratio, Interest Expense Ratio, Total debt/Total net worth, Debt ratio %, Net worth/Assets, Long-term fund suitability ratio (A), Borrowing dependency, Contingent liabilities/Net worth, Operating profit/Paid-in capital, Net profit before tax/Paid-in capital, Inventory and accounts receivable/Net value, Total Asset Turnover, Accounts Receivable Turnover, Average Collection Days, Inventory Turnover Rate (times), Fixed Assets Turnover Frequency, Net Worth Turnover Rate (times), Revenue per person, Operating profit per person, Allocation rate per person, Working Capital to Total Assets, Quick Assets/Total Assets, Current Assets/Total Assets, Cash/Total Assets, Quick Assets/Current Liability, Cash/Current Liability, Current Liability to Assets, Operating Funds to Liability, Inventory/Working Capital, Inventory/Current Liability, Current Liabilities/Liability, Working Capital/Equity, Current Liabilities/Equity, Long-term Liability to Current Assets, Retained Earnings to Total Assets, Total income/Total expense, Total expense/Assets, Current Asset Turnover Rate, Quick Asset Turnover Rate, Working Capital Turnover Rate, Cash Turnover Rate, Cash Flow to Sales, Fixed Assets to Assets, Current Liability to Liability, Current Liability to Equity, Equity to Long-term Liability, Cash Flow to Total Assets, Cash Flow to Liability, CFO to Assets, Cash Flow to Equity, Current Liability to Current Assets, Liability-Assets Flag, Net Income to Total Assets, Total assets to GNP price, No-credit Interval, Gross Profit to Sales, Net Income to Stockholder's Equity, Liability to Equity, Degree of Financial Leverage (DFL), Interest Coverage Ratio (Interest expense to EBIT), Equity to Liability,noise_proxy,is_high_noise
0,0.508116803977965,0.567815089402529,0.561860913325124,0.6784630468334202,0.6784630468334202,0.99929543963104,0.8459335831055357,0.855468866382795,0.3823650284604407,0.8331797219541841,0.055055055055055056,0.0,0.464096692752237,3.533036057894942e-05,0.10831055774876,0.175340272217774,0.175340272217774,0.175340272217774,0.2919102009148098,0.4037551312744956,0.0022735131818555103,0.1506750290629126,0.23714126938305385,0.031545324103076436,0.8860080544310677,0.7565451126857387,0.7565451126857387,0.2840382840662774,0.7387387387387387,2.0393324758195206e-05,0.3381088837785129,0.384793785626467,0.0003010779034888087,0.00020697672109722584,0.7066839605671059,0.0003678036062638488,0.142636877588657,0.857363122411343,0.0072339194180136655,0.46277989934706326,0.007720586615717646,0.1506915331773688,0.23592776887318578,0.4897674602189209,0.230884557721139,4.6730019400584215e-05,0.000254957997288933,1.891603868903904e-14,2.31720031006006e-14,0.07944693312350697,0.0009893223251227112,0.4820578961938927,0.0006115853719715498,0.761852621137144,0.329718004185604,0.447363257952616,0.037733886350987,0.0002054708154333858,6.880918385938105e-05,0.126272923415088,0.347509263780306,0.35451753109880374,0.00022226658425585153,0.839979558414609,0.7931211943356382,0.4142506710585625,0.00022798109082806253,0.9531860836275348,0.0033928817260959155,0.028042054189144964,0.718,0.55,0.6725791893740075,0.0187,0.7412070168842859,0.018983067791695736,0.839979558414609,0.4142506710585625,0.1573275825402672,0.646740649616261,0.459954637870352,0.596284210895786,0.395339023118568,0.062026826640943285,0.0,0.810264114670937,3.9312651208537214e-05,0.6990424857604559,0.6784645759874338,0.8807402265067503,0.35720904379137847,0.038920448528115985,0.6479045363735372,0.03658798546534966,5.384900201690245,0
0,0.513674255350266,0.578390754470126,0.566518550243589,0.6797682507528672,0.6796189588751549,0.999311867450214,0.8459507939228572,0.8554816354177913,0.38235379284485604,0.8331934738312007,0.5275275275275275,0.018737474949899798,0.468907844962801,4.126448310845953e-05,0.140904949893714,0.180691921958619,0.180691921958619,0.180691921958619,0.3015707695161315,0.4296711322510694,0.002988562525888981,0.1662525398598149,0.24688055451258387,0.03152373182801315,0.8859864728328957,0.7565376961345829,0.7565376961345829,0.2840372893119259,0.5445445445445446,2.072145262737103e-05,0.3380228576992362,0.416219589434075,0.00031841687738645046,0.0002170684998888107,0.7073495060185317,0.0006471694092132558,0.184297245820359,0.815702754179641,0.007395940091225946,0.4714520860956331,0.009187957470314347,0.16618461352509897,0.24575117138874786,0.49651955220506394,0.178410794602699,3.500814909776501e-05,0.0003400303752811025,0.8258258258258259,3.5060906652222225e-14,0.0932548300295149,0.0028352943941510693,0.49680281880287286,0.0011585752071300753,0.774081084989666,0.442674607230296,0.613035515139653,0.0110312781404572,0.00021234816243024136,1.5564887347356873e-05,0.163434313089749,0.359826151296404,0.35396942239716706,0.0002469121942437516,0.846701294827949,0.794505820997158,0.4195923510273304,0.00018298175191510513,0.9555802897286939,0.003413363952093587,0.03080067654812675,1.203353017285e-14,0.889,0.6725859568612224,0.00625,0.7412065935245189,0.011811382475369982,0.846701294827949,0.4195923510273304,0.1600740411594793,0.645148682172971,0.45958312364077,0.678338664495332,0.39518541310085176,0.0588244258732534,0.0,0.813485871413561,8.228656905451814e-05,0.6990034323497009,0.6797695319133542,0.8814157821169442,0.362513793813665,0.039345834422655435,0.6483865201072126,0.027218777123160575,4.857656142866233,0
0,0.554477648320577,0.592455298735281,0.59714117458108,0.6857337568862535,0.6857337568862535,0.9993380515062659,0.8459927652487328,0.8555044740603285,0.3823709137479686,0.8332240457162595,1.2570693932132132e-14,0.11923847695390781,0.474086375950949,4.401419502416771e-05,0.262577183925499,0.186296405545489,0.186296405545489,0.186296405545489,0.30676290858032945,0.41673310040576794,0.0022992202379559182,0.1691808091612445,0.25391431765519346,0.03169097429302183,0.8860937439655184,0.756684861963576,0.756684861963576,0.28406603075216785,0.8128128128128128,2.100937736401191e-05,0.3384352041217965,0.395970716441265,0.0005099649263177671,0.0002673572636414733,0.7059408745863124,0.00026559356254034184,0.118722979714001,0.881277020285999,0.007456608338914377,0.45679693870472904,0.007720586615717646,0.16920695106376077,0.25271672444514304,0.48627949729773534,0.229385307346327,0.00010405994330144885,0.00011461433574053994,1.0902064765165165e-14,2.945721962788789e-14,0.0697243382318303,0.0006200626253526754,0.4830969444133005,0.000306190681265447,0.811602749924531,0.291262333187601,0.483650768446724,0.156516433007997,0.00028334187448734045,0.00043866453586546074,0.0816413476439952,0.365503991429573,0.3532488043992455,0.0005319727364702046,0.646171776109594,0.795877029531682,0.4111873670834495,0.0002313670098725077,0.9575622336325088,0.0034099700937417644,0.05142478724965234,0.83,0.502,0.6726019997875462,0.812,0.7412195447904413,0.015206047516857873,0.646171776109594,0.4111873670834495,0.15704841630600547,0.682780676556992,0.467767492399233,0.660779944767767,0.40138743131548354,0.037362359173506235,0.0,0.824939799069896,2.624486297879552e-05,0.6993419625726164,0.6857308871376987,0.8814966163495183,0.3552718685181848,0.03835054286943411,0.6468787258239136,0.04478434825156798,4.6729080401723415,0
0,0.502900599619753,0.553696031399913,0.554419401466888,0.6805598885939845,0.6805598885939845,0.9992958565830785,0.8459447979194823,0.8554728112999805,0.38239097704774544,0.8331826769140219,0.9179179179179179,0.06633266533066132,0.463922229771101,2.9299000881659554e-05,0.228970543577285,0.193544309131516,0.193544309131516,0.193544309131516,0.2949152369948403,0.4095289985365313,0.0026393014726837833,0.15416299269084058,0.2425703032740785,0.03153162821401951,0.8859968228566474,0.7565301809857191,0.7565301809857191,0.2840347060928772,0.6706706706706707,1.957299427150059e-05,0.33796698234319805,0.380649007115979,0.00028766994095327363,0.000195854118639556,0.7066137259490641,0.0007085181387319718,0.190615835777126,0.809384164222874,0.007162103992107915,0.4644261351643416,0.007720586615717646,0.1541054470999929,0.24136790617365086,0.492523196797251,0.131934032983508,3.324518846392382e-05,0.0003577098408756465,1.1016823341641641e-14,1.4009217560820821e-14,0.06794953248330021,0.0006645592189761813,0.48044530649859307,0.0006289101481421375,0.756947781997021,0.349696366596162,0.457516899517426,0.0651445872626317,0.00020374087616116762,0.00011117797187086976,0.134889360478897,0.345815109158054,0.35565224848430993,0.00019395843612974743,0.67320647047365,0.7929884449103347,0.4180521840612661,0.0002785600891110281,0.9547423666920998,0.003355300799914732,0.023539935500382008,1.354385480279e-14,1.063607110744e-14,0.6725790141853226,0.0548,0.741205725549403,0.017533514421919628,0.67320647047365,0.4180521840612661,0.16180548635825642,0.642877780989618,0.459267510186639,0.596259558379916,0.3945721911912071,0.06475301673638087,0.0,0.805431279517142,8.226989603557855e-05,0.6987380649593162,0.6805597434608402,0.8806989687894606,0.3636806675441739,0.038752059491436466,0.6476596019006563,0.026138698136846213,6.421542114000362,0
0,0.508019304831083,0.564762320104666,0.55864874993308,0.684123364196583,0.6840457094890613,0.9992765932730622,0.8459222571653483,0.8554559934201071,0.3823981997673616,0.8331660835995784,1.808050084897898e-14,0.0,0.461189535576189,4.2229312142086353e-05,0.248102034618889,0.181450423496692,0.181450423496692,0.181450423496692,0.2943592208624369,0.39691211274404087,0.004394209762721216,0.1538462533194727,0.2412839054707125,0.03153185127514349,0.8860205073255077,0.7566872517753175,0.7566872517753175,0.284068381941779,0.7017017017017017,1.9725109700650468e-05,0.33816031960222936,0.369937781751798,0.000308208206823873,0.0002145254836549655,0.7072151504991756,0.0006673425374906114,0.18644375245639,0.81355624754361,0.007773638257114226,0.4676453115864061,0.007720586615717646,0.15377814615659388,0.24013414878014339,0.49476899380771705,0.286356821589205,5.325059423617685e-05,0.00022386710003362184,3.2706194295505507e-14,7.436244132285286e-14,0.12539513826131787,0.0010676334853850895,0.48023483576289977,0.00016923778358047682,0.770497680331365,0.575923055382506,0.64767827848809,0.120434947526487,0.00025387427966647484,0.00015573400950431643,0.178088820838425,0.340112939787734,0.3534719625572968,0.00011524812901124139,0.913200224896714,0.794216595062261,0.4209498711047292,0.00010753009118107905,0.9526681007211126,0.003252546231706073,0.09494760639851924,0.838,0.787,0.6725811156722409,0.472,0.7412024364466574,0.0070669346839825845,0.913200224896714,0.4209498711047292,0.15702443586823078,0.630247665377338,0.457530657146985,0.561367310414841,0.39109558277265316,0.06066741234578287,0.0,0.806739577023156,4.256217349009439e-05,0.6993090822937412,0.6841188684370934,0.8807905423225114,0.362897414756306,0.0393196923464338,0.6483613454192332,0.026841987517393407,4.8678324243745354,0
0,0.503241846633842,0.556149149585696,0.552277959205525,0.6865221289764479,0.6865221289764479,0.9993095325431568,0.8459472407386799,0.8554708388427361,0.3823527227816656,0.8331804038685295,1.7941598153603603e-14,0.0,0.464136953440192,3.2676655141747964e-05,0.305294058103047,0.174623909654039,0.174623909654039,0.174623909654039,0.2885639143344251,0.40317647158057385,0.0016013538226004312,0.14908679906776393,0.23658801805035415,0.031514720080440685,0.8859735145352157,0.7563906138611539,0.7563906138611539,0.28401248707260246,0.6946946946946947,2.0091271091112084e-05,0.3376778149715821,0.382474572482396,0.0003543288303518425,0.00025846632388101955,0.7068677047942021,0.00045170413900112207,0.15799498140702,0.84200501859298,0.007213520847305231,0.46206676659767765,0.007720586615717646,0.14906099824061977,0.23539186662243905,0.4895472142532847,0.143928035982009,3.2363681340090624e-05,0.0003679090956164038,1.5932315700670668e-14,1.2949060556216216e-14,0.05971253510376376,0.0005589323369918492,0.4807492655861658,0.0005672599106416033,0.776890886595997,0.34804307305746,0.425024460115425,0.0463613387618278,0.0002684482279479365,0.00010396134142328721,0.102554602054053,0.345771156921886,0.35326715523203317,0.00019053840545543184,0.613885664503849,0.794310671381461,0.4135676269384126,0.0004132006012538865,0.9520515181393795,0.0032812014466523476,0.05008245279306717,1.143104410924e-14,0.971,0.6725922208626532,0.36,0.7412030389223062,0.0197972172983186,0.613885664503849,0.4135676269384126,0.16240113687548077,0.637692188836954,0.458428230983806,0.590727284163228,0.39343910983739755,0.053129261476048406,0.0,0.805666698401626,3.607555128857476e-05,0.6993258162316679,0.6865222404927103,0.8804930524064861,0.35880057914033253,0.038819100550558164,0.6477616946980896,0.03257975542783488,5.9158207532755425,0
0,0.500999366255545,0.563126907980811,0.550725413566037,0.6790865751179193,0.6790865751179193,0.9993237920951807,0.8459519042911177,0.8554750951944727,0.38231821281822126,0.8331863137793595,0.2672672672672673,0.0,0.46033902854315,3.880408179478118e-05,0.282518473529709,0.175003160423075,0.175003160423075,0.175003160423075,0.2922444030801327,0.3918654118166107,0.001981817439464651,0.15869529864733173,0.24018036510006027,0.03157940711927839,0.8860271653555013,0.7566824967851716,0.7566824967851716,0.2840599089913415,0.7547547547547547,2.0429179910544484e-05,0.33811775215481354,0.365979285421557,0.0003415063504429293,0.00012634801541726442,0.7073740154732592,0.0008450227380961172,0.202497203494876,0.797502796505124,0.008221088990665974,0.47145324977944353,0.007720586615717646,0.15864830991525214,0.23899152215830452,0.5077277548706667,0.124437781109445,3.05124582050405e-05,0.00038951477524869086,0.36536536536536535,6.31550672741942e-14,0.07127550423430347,0.00172353767087541,0.4912316439973318,0.00034365517054103133,0.795023763981532,0.476127422892598,0.826430425306095,0.0173192369244651,0.00018058710710421489,1.9447450440293187e-05,0.20547985017605,0.337597274980153,0.35401760104120605,0.0003845022669475049,0.972614622634369,0.7971702134271147,0.42567741543128657,1.3243687021141378e-05,0.9519010372521282,0.0034007177249647906,0.0173206900250708,2.8168237284249998e-14,1.629750880375e-14,0.6726102773343725,0.16,0.7412081798634063,0.003894024333353295,0.972614622634369,0.42567741543128657,0.1527345668453279,0.646864544497096,0.459773573042062,0.544738796459284,0.3958505274258362,0.05503422719214186,0.0,0.805142371031772,0.00011482712404893077,0.6938586551170728,0.6790857158592208,0.8807857443148188,0.36627943195557433,0.03948908038604055,0.6485162071256138,0.024292489022748023,5.544006359888289,0
0,0.501340613269634,0.558929350196249,0.550778949622571,0.6776182558318594,0.6776182558318594,0.9992971908287931,0.8459189259895485,0.8554500759713034,0.38232409829673025,0.8331589234117985,0.37537537537537535,0.0,0.460917775932496,4.111975709034326e-05,0.412896042109525,0.170241456322953,0.170241456322953,0.170241456322953,0.28509791148413505,0.39687335926768647,0.002319643766425393,0.1518386208296061,0.23317160527182862,0.031568522055020865,0.8859915881600375,0.7563964047854044,0.7563964047854044,0.2840142839517637,0.6696696696696697,1.9791388400059088e-05,0.33789425244772486,0.374874259528333,0.0004204929914782048,7.304635173346289e-05,0.7080667648607953,0.0005073782694072852,0.166641472926807,0.833358527073193,0.007359737493810539,0.468381348661153,0.007720586615717646,0.15187622035593693,0.23196848635090786,0.49334861776695027,0.212893553223388,0.0002629726983220364,4.531080859246841e-05,0.6326326326326326,2.3702081602902904e-14,0.08647698225688721,0.002372652098463281,0.4896525168733866,0.0012918235231978562,0.802994654708078,0.152982656376458,0.553696325188868,0.0514501006391004,0.00010613021398437163,0.00010493686922982557,0.112799529252623,0.33973986731068,0.35393098942133694,0.0007652884756103648,0.641597190040883,0.7964829996899463,0.41464851230477784,0.0004932332817809073,0.9513639877637015,0.003285573155122318,0.02745467301812376,0.965,0.223,0.6725979925311456,0.266,0.7412073150853056,0.01644357798477689,0.641597190040883,0.41464851230477784,0.16929506215365941,0.647458256112526,0.459969331593613,0.559688554781753,0.39564389171473274,0.045069103152427785,0.0,0.80157368847929,4.0145596985920404e-05,0.6980311692796839,0.6776195617420557,0.8802036833388689,0.3598572372090537,0.04036259760168703,0.649089895574043,0.03063957875828575,4.332050245700684,0
1,0.468629649490567,0.516408634976014,0.522779592055249,0.6762720668297539,0.6762720668297539,0.9992313109729364,0.8458169882911196,0.8553670214973066,0.3822898551761395,0.8330681109626995,1.0498728726006005e-14,0.015330661322645291,0.464626791810305,3.8562859230453376e-05,0.0,0.158737516328853,0.158737516328853,0.158737516328853,0.2690008856871308,0.4046034125395689,0.001013486352865804,0.12763408618155156,0.21671535968129413,0.03140318389136438,0.8857712085690794,0.7564687031340389,0.7564687031340389,0.28402580043923803,0.5065065065065065,1.8162641642011428e-05,0.3378419201327765,0.388565999776461,0.0002181998038406734,4.456495982228437e-05,0.7015876247841452,0.0004845844021135585,0.163255434289688,0.836744565710312,0.007135875899785743,0.46518134742439043,0.007720586615717646,0.12760860276792335,0.21545033716919904,0.4895031610250645,0.113943028485757,8.275718499265609e-05,0.00014400716397089354,0.04874874874874875,1.1055923047997998e-14,0.05277487397716767,0.0005349884762456552,0.47598377600876945,0.0005950950933397309,0.723813923397705,0.136270155037572,0.408892496259298,0.0121444875999089,6.581425980336304e-05,1.7823424880046434e-05,0.157104679938395,0.349590697124291,0.35110947261662173,0.0003777825372402508,0.917528160604002,0.7903252786921128,0.41727091426640395,9.483644610468768e-05,0.9400453750986705,0.003030037825965621,0.03428800621047645,1.242596173425e-14,0.386,0.6725539596858237,0.106,0.7412070443396832,0.019483896078944945,0.917528160604002,0.41727091426640395,0.15420979320269096,0.645153163498288,0.459622579930819,0.611701480111235,0.39509290086953475,0.08376208646785668,0.0,0.777992055042118,6.776885499104626e-05,0.6948814556003405,0.6762718176161855,0.8782862533865774,0.35942500260983373,0.037224100811902285,0.6387582626163941,0.031380178072531816,5.854537591716578,0
0,0.497099400380247,0.559965111208024,0.5505112693399,0.6750027677182714,0.6750027677182714,0.9992426525295826,0.8459797742545367,0.8555091455563077,0.3826453554924155,0.8332164312181118,0.06666666666666667,0.0,0.470409233117771,2.500421349925143e-05,0.0862435469177042,0.196241203489107,0.196241203489107,0.196241203489107,0.29246716152122787,0.41091129501126716,0.001177203351522244,0.12956828211673072,0.23815501278608453,0.031421989497211575,0.8858545884782418,0.7564390351293732,0.7564390351293732,0.2840340809295816,0.6116116116116116,1.9361118324263124e-05,0.33776031341292334,0.385464401475355,0.0002616987315159669,0.00017173186365497227,0.7060614173899712,0.00021067292277340306,0.102609063699852,0.897390936300148,0.008164761322215382,0.45826329890246487,0.010249755948421879,0.1296501476263841,0.23656504858945418,0.48287298066267265,0.0974512743628186,4.487940785622848e-05,0.0002652182830862779,1.2451305547587588e-14,2.3777807103233233e-14,0.036077872931726006,0.0007622419977971688,0.4764762754585535,0.00040155115411573704,0.747894049309552,0.169159618992599,0.234760153894363,0.0122505653399221,0.00017590745090693505,3.673013229162181e-05,0.0766407774984922,0.359734044162026,0.3483227159366763,0.00020203679034134334,0.699644784895486,0.7922299139742386,0.4106437264231527,0.00031896162763458724,0.9557350345898654,0.0035878408603877408,0.013859802729047532,0.869,0.65,0.6725717821338215,0.134,0.7411965639169855,0.008342540349572235,0.699644784895486,0.4106437264231527,0.15506600672741344,0.630339566760909,0.456186871180667,0.628757925289543,0.39260989403255286,0.07076528280044322,0.0,0.810648253980403,0.00014679233914620464,0.6983395016908363,0.6750023592785243,0.8805559570245123,0.35423186502828713,0.038488637205635515,0.6471859737454514,0.052342261293126156,5.1488405011411125,0
0,0.508019304831083,0.556094635848234,0.552224423148991,0.6809036615374989,0.6809036615374989,0.9993224578740676,0.8460050899299648,0.8555280390079658,0.3824506302776424,0.8331897233322871,0.6096096096096096,0.17034068136272545,0.470082115028141,2.7561829528209306e-05,0.114080372507339,0.184905819392356,0.184990097341031,0.184990097341031,0.28442610935749674,0.40348511896708317,0.0006535586520413115,0.14005365265671121,0.2349269899318559,0.031403674669483926,0.8859342072930475,0.7563744237921458,0.7563744237921458,0.28400211073975845,0.6016016016016016,1.8729830546227848e-05,0.337496834123228,0.376234119444134,0.0005022694499891745,0.00019739683889848387,0.7063333588830228,0.00021969980410473057,0.105450917556006,0.894549082443994,0.007371791822279673,0.45886210392144866,0.007839500093992115,0.13984674650043818,0.2337644608763938,0.4811057748325104,0.0629685157421289,0.000372266467724345,3.195626420854334e-05,0.7497497497497497,0.5605605605605606,0.027656342902865342,0.0012237110254841946,0.4869081580560151,0.0027051764975250282,0.779128557559728,0.140127065158913,0.227256017577563,0.0244371997275147,0.00028886355094253805,0.00014180454472438264,0.039320241519772,0.349890630953043,0.3532329301612236,0.0004991530995793579,0.343535726430866,0.7938992153356772,0.4090315023215346,0.001118174947954271,0.9528799534662004,0.0035438683781959545,0.01283105521248578,1.374513329564e-14,0.866,0.6726166398268877,0.413,0.7411736153077556,0.020106101994401236,0.343535726430866,0.4090315023215346,0.16319918714969578,0.614414520901474,0.452462340185354,0.596472147440294,0.3900389816291458,0.03792102287344944,0.0,0.807953500561149,0.009641123194777034,0.6992840105148231,0.6809000594581734,0.8804158181417426,0.35440261717053584,0.03862536159196458,0.6474476457053886,0.050851663549531884,3.796532601251596,0
0,0.482669526641642,0.53494330571304,0.536163606188768,0.6781901684450338,0.6782031638244467,0.9992760929239198,0.8458660703042803,0.8554067844233236,0.3822644398345921,0.833114256676216,0.7717717717717718,0.0,0.46668176442465,3.2097645479574875e-05,0.0,0.190552441953563,0.190552441953563,0.190552441953563,0.2740857765465664,0.4091832173770218,0.0014136257461795953,0.13813347263825956,0.22156946598339622,0.03143528489032077,0.8859348134408928,0.7560986718720666,0.7560986718720666,0.2839707375083373,0.6086086086086087,1.8228922718798242e-05,0.3376343461531967,0.383238329421408,0.0002158280301321072,0.00012472144821500106,0.718489148875339,0.0005671651039757569,0.174804244641292,0.825195755358708,0.007309523346549297,0.4689118556338813,0.008772980096018833,0.13779823634735294,0.22032388490865867,0.4846559816711445,0.0794602698650675,5.827253254249538e-05,0.00020443323253351145,0.8458458458458459,0.7347347347347347,0.04151431852022861,0.0013180364728488689,0.4809012211180815,0.002276586412302075,0.73645499305219,0.1213297716327,0.200312566073816,0.0102363245010705,0.00012259526639683677,2.98244793891975e-05,0.0788875672232956,0.347528054184067,0.35179880935316993,0.00022696753071011145,0.423586980908788,0.791192754603967,0.4127828667890819,0.0021310537269807234,0.9494390903199105,0.0031258189485141056,0.020388742066992187,0.908,0.0563,0.6725579848605162,0.136,0.7412032664791819,0.01993715437323128,0.423586980908788,0.4127828667890819,0.18206175886332546,0.64011661195149,0.458862566553108,0.603335947566093,0.39388645240874587,0.08460075158599632,0.0,0.790863797622144,0.001261904067834954,0.7010421809200728,0.6781911182565349,0.8792881829504071,0.36099296875735254,0.03486709573381099,0.6547870800861428,0.02897325962416114,4.081559836583697,0
0,0.436991176327207,0.505287832533799,0.494298409979121,0.6778002526204192,0.6778002526204192,0.9992678371380258,0.8457563552634944,0.8553346289564155,0.3820265840423126,0.8330005946237521,0.8148148148148148,0.0,0.465819514690957,2.0226416830781347e-05,0.0,0.165521891197168,0.165521891197168,0.165521891197168,0.27035860992589084,0.40062760798161967,0.0004790431956280856,0.13278619060523653,0.2183040766480049,0.031431737976961256,0.885918603490387,0.7558056107465826,0.7558056107465826,0.2839373542882969,0.7437437437437437,1.9526272997344764e-05,0.33718538745744503,0.38005290413919,0.00044671594487404704,0.000285944006692813,0.7049297964014799,0.00017513845795049697,0.0905463010551138,0.909453698944886,0.007439366043810435,0.4571472146772827,0.007720586615717646,0.13276063053006945,0.21707980284272502,0.4825354828998433,0.0794602698650675,4.831619517679865e-05,0.00024679971140961597,0.8038038038038038,0.08708708708708708,0.02948138431119194,0.0012011274356567275,0.47946284692730856,0.001794349649237774,0.783420007573552,0.212168916635946,0.309901088438224,0.0289559019498388,0.00028336552840581156,0.00011081987078827146,0.0598857539013783,0.348919653702594,0.35323155021025104,0.0003778387530526994,0.615290370436742,0.7940019618009363,0.40975440972125976,0.00014963266450319714,0.9456856420430876,0.00305322528259412,0.03449584610769473,1.6160303597250002e-14,1.130648303282e-14,0.6726159784182908,0.419,0.7412043438450181,0.016427981563402434,0.615290370436742,0.40975440972125976,0.15367691299324646,0.641467431961206,0.458870438158179,0.589237609488221,0.394370767155372,0.04250342904144612,0.0,0.780164179107987,0.0002681162343043686,0.7001655515900784,0.6777978017076803,0.8789090908929441,0.353559539460451,0.037975961575501725,0.6457207313005704,0.059634719558732376,4.755606943870074,0
0,0.477989567591284,0.544210641081553,0.529739279404679,0.6767859780121679,0.6767859780121679,0.9992701721125652,0.8459266987211175,0.8554615994018482,0.38242976530283085,0.8331640378352673,0.6016016016016016,0.0,0.469033659612659,1.8537183660745438e-05,0.163882984107703,0.188276937339345,0.188276937339345,0.188276937339345,0.28442610935749674,0.40864517079063006,0.001488809315161942,0.13685193132290993,0.2321543528691958,0.0314582838464849,0.8859571488930146,0.7564495323502702,0.7564495323502702,0.28401840457648453,0.5745745745745746,1.894605578949691e-05,0.3379013482086896,0.384831042062516,0.0005401948340104029,0.00033620736013588004,0.7062809732497556,0.0002706723803518065,0.120083441666415,0.879916558333585,0.007469819309849969,0.45684748713267714,0.007934798674131226,0.13681562680692227,0.23093061620492025,0.48673474758335505,0.122938530734633,4.029660214089415e-05,0.0002957264816056723,0.07287287287287288,1.8174120078898898e-14,0.04535277695407385,0.0012740765092782253,0.4799424643492449,0.0009054467186068132,0.813293140340241,0.317922321485984,0.466114044775271,0.0080239130780145,0.0003398381032716337,2.4793690097968578e-05,0.0743615506413635,0.354138692300845,0.3531286068335818,0.00046120382521832844,0.580823900373164,0.7960016131424636,0.4108667752678055,6.460771455408037e-05,0.952173786881681,0.003339652246689668,0.018211773398426303,1.38175026343e-14,0.96,0.6726204709313026,0.0674,0.7412061679069838,0.013739017942948302,0.580823900373164,0.4108667752678055,0.15320288108474564,0.643666603575345,0.459429896243421,0.617360814866995,0.3947139255786955,0.0353136565153533,0.0,0.802461792734731,0.0006528963872599099,0.69961937837541,0.676782173012584,0.8801358754960512,0.35536829165331885,0.03859643959758182,0.6473953737995553,0.04423428847593548,5.363005439387406,0
0,0.468970896504656,0.532599215002181,0.526098827560362,0.6824658231940858,0.6824917369231993,0.9992898524620923,0.845848969520912,0.8554087569681453,0.38217909451692206,0.8331078918379667,1.3450411002892892e-14,0.0,0.464670407555589,3.002280383090978e-05,0.0,0.162824996839577,0.162824996839577,0.162824996839577,0.276339988006576,0.40333080352775663,0.0007361359504718027,0.13663823038326733,0.22222165788227624,0.0315668045271344,0.8863516083622348,0.7567261041387001,0.7567261041387001,0.2840649495182013,0.6356356356356356,1.9141635487080684e-05,0.33863379776453034,0.383797175962147,0.0003290793826777085,0.00017438569457376842,0.7265054244942628,0.00046409104537078306,0.160020558091725,0.839979441908275,0.007585599712847676,0.4639852170893268,0.010522937857520735,0.13664466985380147,0.22102409768755407,0.4911102329836983,0.0824587706146927,2.1960547370265538e-05,0.0005413714221952011,0.42842842842842843,1.5220825566076075e-14,0.03993080361625329,0.0008915182845787311,0.4810180990987087,0.0007203013259036593,0.770845000153757,0.25366337065734,0.441478384479742,0.0292057621825232,0.00017459632655163738,5.877672465235189e-05,0.114384775650375,0.347384116282709,0.3542383303942488,0.0003695823721848639,0.677634935152202,0.7938878895450137,0.41439317159205025,0.00019719034184475346,0.9446334755346529,0.0031697252968551177,0.03820121118182243,2.124038540837e-14,1.23097063857e-14,0.6725977247438193,0.384,0.7412161120081874,0.010405376862532253,0.677634935152202,0.41439317159205025,0.1571113409537588,0.654726137836444,0.461157224727096,0.599390811759786,0.3972066862289912,0.05701129964454642,0.0,0.791162057210101,0.0003023304414396843,0.6988365096618036,0.6824646429728785,0.8793598444088297,0.3590359094072753,0.036550528103768805,0.7140493955583708,0.03210801620953857,5.682414352336733,0
